'cnes','id','municipio_id','nome'
'3191877','412','50','CLINICA RADIOLOGICA DR WANDERLEY'
'3193470','413','94','NUCLEO DE OTORRINOLARINGOLOGIA DR MARCUS SODRE'
'3201821','414','94','CLINIC CENTER'
'3201899','415','94','CONSULTORIO MEDICO DR MARIA DE FATIMA RODRIGUES MONTENEGRO'
'3201910','416','94','PAP PRONTO ATENDIMENTO PNEUMOLOGICO'
'3202070','417','135','LABOCLIN'
'3204480','418','94','LABORATORIO MARLUCE VASCONCELOS'
'3207862','419','94','CLINICA DE ALERGIA ASMA E IMUNOLOGIA LTDA'
'3216470','420','94','CLINICARD'
'3218449','421','50','CLINICA DE ONCOLOGIA DE CAMPINA GRANDE'
'3218864','422','50','CLINICA DE ALERGIA E PEDIATRIA'
'3225305','423','94','CONSULTORIO DE NUTRICIONISMO LUCIA HELENA COUTINHO SERRAO'
'3225321','424','94','CONSULTORIO MEDICO DR GILCA DE CARVALHO GOMES'
'3229319','425','94','SAUDE'
'3233049','426','135','SECRETARIA MUNICIPAL DE SAUDE'
'3233065','427','135','CONSULTORIO ODONTOLOGICO'
'3233596','428','135','CLINICA DE OLHOS DR LUIZ GONZAGA'
'3235416','429','50','CONSULTORIO DERMATOLOGICO E CIRURGIA PLASTICA IVANA V GUERRA'
'3237362','430','94','CLINICA UROLOGICA DR JOSIAS BATISTA'
'3237370','431','94','MASTOCLIN'
'3237427','432','94','FRESENIUS JOAO PESSOA'
'3237494','433','94','CLINICA UNIGASTRO'
'3237524','434','94','UNIRIM UNIDADE DE DOENCAS RENAIS'
'3237532','435','94','CENTRO OFTALMOLOGICO'
'3239667','436','50','MARGARETH MUNIZ PEREIRA'
'3242501','437','94','CONSULTORIO ODONTOLOGICO JERONIMO BRAGA LEITE'
'3242528','438','94','CONSULTORIO ODONTOLOGICO LAURILUZIA AZEVEDO DE L MIRANDA'
'3243311','439','94','CONSULTORIO ODONTOLOGICO RACHEL CHRISTINA PINHEIRO'
'3245764','440','135','CLINICA ODONTOMEDICA DE PATOS'
'3058476','441','210','LACAM'
'3058549','442','210','PRO SAUDE INFANTIL'
'3060314','443','210','CLINGINOBST E PEDIATRIA SINVAL V MENDES'
'3060446','444','210','CONSULTORIO MEDICO OTORRINOLARINGOLOGIA'
'3063224','445','94','USF CRUZ DAS ARMAS IV'
'3063259','446','94','USF CRUZ DAS ARMAS VI'
'3063267','447','94','USF CRUZ DAS ARMAS VII'
'3063313','448','94','USF BAIRRO DAS INDUSTRIAS CIDADE VERDE I'
'3063321','449','94','USF PADRE IBIAPINA'
'3256170','450','94','CONSULTORIO ODONTOLOGICO MARIA DE FATIMA DINIZ BARBOSA'
'3261174','451','94','CONSULTORIO MEDICO DR JOAO ALBERTO LINS FILHO'
'3261190','452','94','CONSULTORIO MEDICO DR ANDREA GADELHA NOBREGA'
'3261247','453','94','CONSULTORIO MEDICO DR FRANCISCO DE SALES MOREIRA PINTO'
'3261271','454','94','CEOP'
'3262804','455','94','CONSULTORIO ODONTOLOGICO MERCIA CRISTIANY B DE OLIVEIRA'
'3265765','456','25','CAPS II CENTRO DE ATENCAO PSICOSSOCIAL DE BAYEUX'
'3266338','457','94','CONSULTORIO ODONTOLOGICO JULIA SOUSA DE ALMEIDA FERREIRA'
'3266370','458','94','CONSULTORIO ODONTOLOGICO SEVERINA ZELIA DE SOUZA'
'3266397','459','94','CONSULTORIO ODONTOLOGICO CARLOS EDUARDO PEREIRA GUEDES'
'3266427','460','94','CONSULTORIO ODONTOLOGICO LUCIA DE FATIMA F N DE ALMEIDA'
'3536718','555','50','CENTRO INTEGRADO DE CIRURGIA PLASTICA'
'3266435','461','94','CONSULTORIO ODONTOLOGICO MICHELLE VANESKA L L ONOFRE'
'3266451','462','94','CONSULTORIO MEDICO DR LUCIA MARIA DE SOUZA ARAUJO'
'3267202','463','94','CONSULTORIO ODONTOLOGICO FRANCISCA DE ASSIS SILVA GUEDES'
'3254577','464','94','CONSULTORIO MEDICO DR ELSIE ONOFRE DEININGES'
'3254593','465','94','CONSULTORIO MEDICO DR ESPEDITO MARTINS BELTRAO FILHO'
'3254623','466','94','CONSULTORIO MEDICO DR SEVERINO ANTONIO C DA COSTA'
'3254674','467','94','CONSULTORIO DE NUTRICIONISMO GLORIA BARROS DE J MEDEIROS'
'3254690','468','94','INTERFACE'
'3254712','469','94','CONSULTORIO MEDICO DR MARIO TOSCANO'
'3255115','470','50','MARIA ELIONEIDE DE OLIVEIRA APOLINARIO'
'3255891','471','94','ESPACO SAUDE'
'3255948','472','94','CONSULTORIO ODONTOLOGICO LARISSA DANTAS BRIGEL CRUZ'
'3255964','473','94','CONSULTORIO ODONTOLOGICO MARCIA MARIA ARAUJO FREIRE'
'3255972','474','94','CONSULTORIO ODONTOLOGICO CELIA MARIA MACEDO SILVA'
'3255980','475','94','CONSULTORIO ODONTOLOGICO MARIA LIRANI C DE ALCANTARA'
'3255999','476','135','GILLEIDE MELQUIADES DE MEDEIROS NUNES'
'3256030','477','94','NEUROSONO'
'2313529','478','210','ESF V SORRILANDIA II'
'2313537','479','210','ESF VI ESTACAO'
'2313545','480','210','ESF VII FREI DAMIAO'
'2313553','481','210','ESF VIII ZU SILVA'
'2313561','482','210','ESF X VARZEA DA CRUZ'
'2313596','483','210','ESF XIV ALTO CAPANEMA'
'2315068','484','210','ESF IX NOSSA SENHORA DE FATIMA'
'2315084','485','210','ESF XIII CENTRO'
'2315092','486','210','ESF IV SORRILANDIA I'
'2315106','487','210','ESF XVII BANCARIOS'
'2315114','488','210','CENTRO DE ATENCAO PSICOSOCIAL TOZINHO GADELHA'
'2315211','489','210','ESF XXVI NUCLEO III'
'2315793','490','50','HOSPITAL ESCOLA DA FAP'
'2334186','491','40','USF SIQUEIRA CAMPOS'
'2334860','492','40','USF JOAO ROBERTO B DE SOUZA'
'2341409','493','94','INSTITUTO DE HEMATOLOGIA'
'2341719','494','94','BANCO DE SANGUE SAO JOAO'
'2342154','495','40','USF JACARE'
'5445728','496','94','CONSULTORIO ODONTOLOGICO ISABELLA BARBOSA FERNADES'
'5445744','497','94','CLINICA CRIANCA E SAUDE DA PARAIBA LTDA'
'5449618','498','50','CARDIO'
'5457033','499','94','CEO LTDA'
'5478723','500','94','FISIOCORPORE LTDA'
'5480957','501','50','ADALBERTO CAVALCANTI DE ALBUQUERQUE'
'5506328','502','50','JOSE LAVANERI FARIAS ALVES'
'5520371','503','94','CONSULOTORIO DE FONOAUDIOLOGIA DANIELA MENESES C HENRIQUE'
'3137236','504','50','CROL CENTRO ODONTOLOGICO DE DIAGNOSTICO LTDA'
'3137260','505','50','CROL UNIDADE PRATA'
'3137333','506','50','INSIDE'
'3137430','507','94','UNIFOR'
'3137724','508','94','LABORATORIO HEMATO'
'3138674','509','50','LABORATORIO QUEIROGA E MAYER'
'3141101','510','94','CLINICA UGO GUIMARAES'
'3141764','511','50','PROSANGUE'
'3141780','512','50','CLINICA DE PELE PROF CLEILTON CIRINO'
'3141810','513','50','HEMOCLIN MATRIZ'
'3141829','514','50','HIDROFISIO'
'3141837','515','50','PROCARDIO'
'3142159','516','94','ECOCENTER'
'3142574','517','94','MULTIMAGEM'
'3143562','518','94','CLINICA DE REUMATOLOGIA E RECUPERACAO MOTORA DE JOAO PESSOA'
'3144097','519','50','FISIOCLINICA'
'3144100','520','50','UNIFIRF UNIDADE DE FISIOTERAPIA E REABILITACAO FISICA LTDA'
'3144119','521','50','CENTROFISIO CENTRO DE FISIOTERAPIA EIRELI ME'
'3146782','522','94','CENTRO ESPECIALIZADO DE REABILITACAO'
'3146790','523','94','FISIOCLIN'
'3147487','524','94','CLINICA SAN DIEGO'
'3148815','525','50','HOSPITAL DE OLHOS DE CAMPINA GRANDE'
'3149013','526','94','CLINAR'
'3149803','527','94','COOPERLAB'
'3150860','528','94','INSTITUTO DE MAMA'
'3150895','529','94','UNIMAMA'
'3156419','530','94','CLINICA RADIOLOGICA DR AZUIL ARRUDA'
'3156788','531','94','INSTITUTO DE OFTALMOLOGIA S S LTDA'
'3448177','532','94','EQUANIMA'
'3448185','533','94','CLINICA ODONTOLOGICA PROSORRISO'
'3448193','534','94','CONSULTORIO ODONTOLOGICO CARMEN LUCIA PAES BARRETO PEIXOTO'
'3448215','535','94','CLINISUL HEALTH CENTER'
'3449173','536','94','CONSULTORIO MEDICO DR ABEL CAVALCANTE DE SOUZA FILHO'
'3456277','537','135','CENTRO DE ATENCAO ESPECIALIZADO EM DST AIDS'
'3456358','538','135','UNIDADE DE SAUDE DA FAMILIA DOMICIANO VIEIRA'
'3456366','539','135','UNIDADE DE SAUDE DA FAMILIA LAURO QUEIROZ'
'3456382','540','135','UNIDADE DE SAUDE DA FAMILIA DIRCE XAVIER'
'3460746','541','94','IMAGEM DIAGNOSTICA LTDA'
'3461181','542','94','CONSULTORIO ODONTOLOGICO JOSE WELLINGTON L BONIFACIO'
'3461785','543','94','REABILITAR'
'3462943','544','94','CONSULTORIO DE PSICOLOGIA SUELY GUIMARAES CHAVES DE SOUZA'
'3475085','545','94','REABILITAR'
'5631718','546','94','CONSULTORIO MEDICO ANNE VALERIA MACEDO FAUSTINO'
'4016874','547','155','SECRETARIA MUNICIPAL DE SAUDE DE QUEIMADAS'
'2357097','548','155','UBSF ANIBAL TEIXEIRA'
'2504537','549','210','HOSPITAL DISTRITAL DEP MANOEL GONCALVES DE ABRANTES'
'3326845','550','94','CONSULTORIO MEDICO DR ZILAH DE VASCONCELOS BARROS'
'3331253','551','50','CAPS AD ALCOOL E DROGAS PSICOATIVAS'
'3530256','552','94','CONSULTORIO ODONTOLOGICO ALBERTO SOARES DIAS JUNIOR'
'3531732','553','94','CONSULTORIO ODONTOLOGICO MOEMA PEREIRA N CAVALCANTI'
'3534510','554','94','CONSULTORIO MEDICO DR IRISMAR DOS SANTOS SILVA'
'3541002','556','94','CONSULTORIO MEDICO DR STENIO DANTAS CARNEIRO'
'3541827','557','94','CONSULTORIO MEDICO DR LIANE FRANCO BARROS MANGUEIRA'
'3543951','558','94','CONSULTORIO MEDICO DR RENATA DE MEDEIROS W GADELHA'
'3544818','559','50','FISIOCLIN CLINICA DE FISIOTERAPIA GERAL'
'3545288','560','94','CLINICA DE NEUROLOGIA INFANTIL'
'3546152','561','50','EMBRION MEDICINA FETAL E DIAGNOSTICO POR IMAGEM'
'3549402','562','50','UNICAMF FISIOTERAPIA E RPG'
'3549496','563','50','CERPOS'
'3553264','564','94','ODONTOLOGIA RENAUX E MORAIS SS LTDA'
'3554325','565','94','CONSULTORIO DE PSICOLOGIA LILLIAN LISBOA DE L FERNANDES'
'3556077','566','50','FERNANDA CRUZ DE LIRA ALBUQUERQUE'
'3556840','567','94','CENTRO ODONTO E SAUDE'
'3563162','568','94','CONSULTORIO ODONTOLOGICO ANA LUCIA QUEIROGA DA COSTA GOMES'
'3563960','569','50','MARIA DO SOCORRO FERREIRA MARTINS'
'3570800','570','94','CONSULTORIO ODONTOLOGICO VALDERLUCIA DE SOUZA SANTOS'
'3573508','571','94','CONSULTORIO MEDICO DR JOSELIA DE ALMEIDA RODRIGUES'
'3573842','572','94','CONSULTORIO DE PSICOLOGIA MARIA CONCEICAO DE SOUSA PESSOA'
'3574393','573','94','CONSULTORIO ODONTOLOGICO TIBERIO GUSMAO DE MELO'
'3574474','574','94','CONSULTORIO MEDICO DR ALAN DUTRA DO NASCIMENTO'
'3581276','575','94','CONSULTORIO ODONTOLOGICO ROSEANE NAVARRO DE S DUARTE'
'3581578','576','94','CONSULTORIO ODONTOLOGICO SILVANA GOMES DE SOUZA CORREIA'
'3583899','577','94','CONSULTORIO ODONTOLOGICO CLIZELIA PINHEIRO DE ASSIS GUEDES'
'3585425','578','94','CONSULTORIO ODONTOLOGICO PAULO GERMANO GUSMAO R DA COSTA'
'3588548','579','94','CLINICA ODONTOLOGICA LEONARDO FREIRE DE SOUZA'
'3588874','580','94','CONSULTORIO MEDICO DR JADER FREIRE SOBRAL FILHO'
'3591980','581','94','CONSULTORIO ODONTOLOGICO ANA PAULA FADUL'
'3592278','582','94','CONSULTORIO ODONTOLOGICO GUILHERME MORAES DOS SANTOS'
'3598713','583','50','JACIRA PEDROSA MELO'
'2612801','584','50','HEMOTERAPIA BEZERRA DE CARVALHO'
'2650576','585','50','INSTITUTO DE OLHOS DE C GRANDE'
'2676060','586','50','HOSPITAL UNIVERSITARIO ALCIDES CARNEIROUFCG'
'2680556','587','210','CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE SOUSA CEO'
'2680572','588','210','ESF XVI NUCLEO II'
'2680599','589','210','ESF XXII PEREIROS'
'2707497','590','94','DIAGNOSTICA'
'2707527','591','94','MATERNIDADE FREI DAMIAO'
'2755394','592','94','AMB SINDULFO SANTIAGO'
'2755483','593','94','CLINICA DOM RODRIGO LTDA'
'2755491','594','94','CLINICA RADIOLOGICA DR AZUIR LESSA LTDA'
'2755521','595','94','CONSULTORIO ODONTOLOGICO DO SIND DOS TRAB RURAIS JOAO PESSOA'
'2755564','596','94','ENDOSER'
'2755734','597','94','CONSULTORIO ODONTOLOGICO JACKSON C FEITOSA'
'2755750','598','94','SECICOL'
'2755785','599','94','MEMORIAL SANTA LUZIA LTDA'
'2755807','600','94','OCULISTAS ASSOCIADOS DA PARAIBA LTDA'
'7256930','601','37','PSF 3'
'3613275','602','94','CLINICA MEDICA TOCOGINECOLOGICA LTDA'
'3613593','603','94','CONSULTORIO MEDICO DR EUGENIA EMILIA DE ANDRADE PEREZ'
'3615383','604','94','CONSULTORIO MEDICO DE GINECOLOGIA DR ANGELA DE VILAR'
'3615715','605','25','CONSULTORIO ODONTOLOGICO M VIEIRA LOPES NETO'
'3615901','606','94','CONSULTORIO MEDICO DR LAURO DOS GUIMARAES WANDERLEY FILHO'
'3615928','607','94','CONSULTORIO MEDICO DR MERCIA MARIA CHAVES MENDES'
'3615987','608','94','CONSULTORIO ODONTOLOGICO VERANGELA LACERDA WANDERLEY'
'3616215','609','94','CONSULTORIO MEDICO DR JOAO CAVALCANTI DE A FILHO'
'3616606','610','50','MARIA DAS NEVES MACIEL CAVALCANTI'
'3617742','611','94','USF CRUZ DAS ARMAS IX'
'3617793','612','94','CONSULTORIO MEDICO PEDIATRICO DR ELISABETH CARVALHO LUCENA'
'3619184','613','94','CONSULTORIO ODONTOLOGICO MARLUCE MOURA MORORO'
'3601528','614','94','CONSULTORIO ODONTOLOGICO ANGELA MARTINS URQUIZA'
'3601595','615','94','CONSULTORIO ODONTOLOGICO SHEILA GIOVANNA A DO NASCIMENTO'
'3604470','616','94','CONSULTORIO ODONTOLOGICO MARIA HELENA SANTIAGO P DE MELO'
'3604497','617','94','CONSULTORIO ODONTOLOGICO WALKIRIA SEVERO DE MACEDO'
'3604659','618','94','CONSULTORIO DE FONOAUDIOLOGIA ADRIANA FERREIRA POTIGUARA'
'3606562','619','94','CONSULTORIO ODONTOLOGICO BENEDITO JOSE DE A HENRIQUES'
'3607453','620','94','CONSULTORIO ODONTOLOGICO MARIA ESTHER CASTRO DO AMARAL'
'3610705','621','94','CONSULTORIO ODONTOLOGICO ARLETE MARIA DE CARVALHO MARTINS'
'2605163','622','135','CENTRO DE SAUDE FREI DAMIAO'
'2605228','623','135','CLINICA DE FRATURAS CLINIFRA'
'2605295','624','135','UNIDADE DE SAUDE DA FAMILIA MARIA MARQUES'
'2606879','625','210','HEMOCENTRO DE SOUSA'
'2612690','626','50','ENZILAB'
'2612704','627','50','BANCO DE LEITE HUMANO'
'3252213','628','50','VIRGINIA ROLIM BARRETO DE SOUZA'
'3027066','629','25','UBS SESI III'
'3520889','630','94','CLINRESP'
'3522520','631','94','CONSULTORIO MEDICO DR JOSE MORAIS FILHO'
'3523152','632','94','CLIAPSI'
'3523799','633','94','CONSULTORIO MEDICO DR THEREZA CHRISTINA W C PEDROSA'
'3526186','634','94','CONSULTORIO MEDICO DR NIEDJA NECY PALITOT SOUZA'
'3526216','635','50','TALES DA COSTA GONDIM'
'3527085','636','50','LUCIANO DA SILVA MARTINS'
'3529622','637','50','CEREST CAMPINA GRANDE'
'7281471','638','29','UNIDADE MUNICIPAL DE VIGILANCIA EM SAUDE'
'7283059','639','43','NASF I CACIMBA DE DENTRO'
'7256051','640','108','FARMACIA BASICA MUNICIPAL'
'7282842','641','151','POLO DE ACADEMIA DA SAUDE DE POMBAL'
'3280993','642','135','CENTRO ODONTOMEDICO'
'3284301','643','94','RK CLINICA PSICOFONO LTDA'
'3284425','644','94','CONSULTORIO ODONTOLOGICO POLIANA DE OLIVEIRA FRANCA'
'3284476','645','94','CENTRO MEDICO DR FATIMA SILVEIRA LTDA'
'3284492','646','94','POLICLINICA NOSSA SENHORA DA GUIA SERVICOS E ODONTOLOGICOS'
'3286339','647','94','CONSULTORIO ODONTOLOGICO GUILHARDO PEREIRA DE OLIVEIRA'
'3286355','648','94','CONSULTORIO ODONTOLOGICO ANA MARIA FIGUEIRA DE LUNA'
'3286398','649','94','CONSULTORIO ODONTOLOGICO CELEIDA FLAVIA PORTO R TRAVASSOS'
'3286444','650','94','FONOMED'
'3287971','651','94','CONSULTORIO ODONTOLOGICO PERIALVO VITORIO SERAFIM'
'3287998','652','94','CONSULTORIO ODONTOLOGICO FATIMA MARIA LEITE DE A SERAFIM'
'3291626','653','94','CONSULTORIO ODONTOLOGICO MARIA GORETTE TEMOTEO DELGADO'
'3291634','654','94','CONSULTORIO ODONTOLOGICO MARIA CARMEN DE SOUZA BORGES'
'3291650','655','94','CONSULTORIO ODONTOLOGICO MARIA CLAUDIA FERNANDES BORGES'
'3294889','656','25','HOSPITAL MATERNO INFANTIL JOAO MARSICANO'
'3297098','657','94','CONSULTORIO MEDICO DR MARIA DO SOCORRO BEZERRA DE ANDRADE'
'3297128','658','94','CLINOOG'
'3297160','659','94','CONSULTORIO ODONTOLOGICO MARIA DULCE MARQUES MACIEL'
'3297179','660','94','CONSULTORIO ODONTOLOGICO HELENA CRISTINA M PAIVA CAMPOS'
'3297195','661','94','CONSULTORIO ODONTOLOGICO ARY BRITO DE OLIVEIRA'
'3297217','662','94','CONSULTORIO ODONTOLOGICO ELLEN DA COSTA GADELHA'
'3297233','663','94','CONSULTORIO ODONTOLOGICO WEMA DANTAS COSTA CUNHA'
'3297349','664','94','CONSULTORIO ODONTOLOGICO VALERIA DE SOUZA COSTA CRUZ'
'3297373','665','94','CONSULTORIO ODONTOLOGICO ELITA ROZENDO DO N SANTOS'
'3298299','666','94','CONSULTORIO ODONTOLOGICO FRANCISCA LUCIA FORMIGA DE SA'
'3298353','667','94','CONSULTORIO MEDICO DR ALESSANDRA SOUSA BRAZ C DE ANDRADE'
'3298418','668','94','CONSULTORIO ODONTOLOGICO LILIANE ZAMBRANO CORDEIRO'
'3302377','669','94','CONSULTORIO MEDICO DR AUXILIADORA MARIA S S DE AZEVEDO'
'3302423','670','94','CONSULTORIO ODONTOLOGICO RICARDO CASTRO DE ALMEIDA CUNHA'
'3303942','671','94','CONSULTORIO ODONTOLOGICO CYNTHIA GESTEIRA DA NOBREGA'
'3312992','672','94','CONSULTORIO MEDICO DR FRANCISCA ESTRELA DANTAS MAROJA'
'3313018','673','94','CONSULTORIO MEDICO DR ELIANE DE MELLO MAROJA LIMEIRA'
'3313034','674','94','CLINICA DR JUAREZ DORNELAS'
'3313050','675','94','APAE JOAO PESSOA'
'3313069','676','94','CONSULTORIO MEDICO DR ANA RAQUEL RODRIGUES DE L P MARQUES'
'3320014','677','94','LAPAE'
'3321460','678','94','CLINICA CRIANCA E SAUDE'
'3322025','679','94','CONSULTORIO MEDICO DR ADRIANA DE FREITAS TORRES'
'3324621','680','94','USF SAUDE EM ACAO'
'3650472','681','94','CONSULTORIO DE PSICOLOGIA ELINALDO QUIRINO LEAL'
'3651118','682','94','SAMU 192 REGIONAL DE JOAO PESSOA'
'3651142','683','50','CLINICA DE OLHOS ESPECIALIZADO DA PARAIBA'
'3659534','684','94','CONSULTORIO MEDICO PSIQUIATRA DR CLEIDE DE CASTRO SARAIVA'
'3670805','685','94','CONSULTORIO MEDICO DR LEONARDO FONSECA DE ANDRADE'
'3671844','686','50','SAMU REGIONAL C GRANDE 192 CENTRAL DE REGULACAO URGENCIA'
'3675106','687','50','ITAMARA MARIA RODRIGUES DE FARIAS'
'3677540','688','50','SANTANA MARIA FLORINDO'
'3681963','689','94','DIAGNOSTICO CARDIACO'
'3690733','690','94','CONSULTORIO MEDICO DE ENDOCRINOLOGIA DR JOSE CASSILDO PINTO'
'3693406','691','94','DERMOCLINICA'
'3696375','692','94','CONSULTORIO MEDICO DR ROBERTO NOBREGA'
'3713679','693','94','CONSULTORIO MEDICO DR ARY SERRANO SANTOS'
'3715582','694','94','CONSULTORIO MEDICO DR MARIO TOSCANO UCHOA'
'3717488','695','94','CONSULTORIO MEDICO DR VALERIA TEIXEIRA BARBOSA'
'3718697','696','171','UNIDADE DE PSF ALDENY MONTENEGRO'
'3726401','697','94','VIGILANCIA EPIDEMIOLOGICA MUNICIPAL'
'3730212','698','94','CONSULTORIO DE PSICOLOGIA LUCIENE BATISTA DA SILVA'
'3163121','699','94','CENTROFISIO'
'5283477','700','94','USF BAIRRO DAS INDUSTRIAS CIDADE VERDE II'
'5283485','701','94','CONSULTORIO ODONTOLOGICO ILANI SIMOES DE FRANCA'
'5284678','702','50','LABMED LATORATORIO DE ALNALISES CLINICAS'
'5288142','703','50','MARIA TERESA NASCIMENTO SILVA'
'5288487','704','50','FRANCISCA RODRIGUES DE MOURA'
'5290724','705','94','CONSULTORIO MEDICO DR ARACELY FERNANDES DUARTE DE MENEZES'
'5305519','706','94','LINEA DIAGNOSTICOS POR IMAGEM LTDA'
'5306019','707','94','CLINICOR'
'3742121','708','50','MARIA DO SOCORRO ARAUJO GOUVEIA'
'3746348','709','94','CLINICA DR JOSE LEIDSON DE ALMEIDA HOLANDA'
'3746666','710','210','NUCLEO DE OFTALMOLOGIA'
'3751945','711','171','CONSULTORIO ODONTOLOGICO'
'3751988','712','94','CONSULTORIO MEDICO DR MARIA JOSE SOARES F DE OLIVEIRA'
'3754227','713','25','UNIDADE DE VIGILANCIA EPIDEMIOLOGICA'
'3759326','714','50','GASTROCOLON'
'3762165','715','94','CONSULTORIO DE PSICOLOGIA MAGNOLIA SEBADELHE VALERIO ROCHA'
'3762491','716','94','CONSULTORIO ODONTOLOGICO VALERIA MOURA C DE OLIVEIRA'
'3763455','717','50','CLINICA SAO CAMILO'
'3764141','718','94','CONSULTORIO ODONTOLOGICO MYRIA DE MELLO TORRES'
'7084145','719','194','LAB VITA LABORATORIO CLINICO'
'5316162','720','94','CONSULTORIO MEDICO DE CARDIOLOGIA MARCO ANTONIO DE V BARROS'
'5316227','721','94','CONSULTORIO MEDICO DRA CARLA SIMONE DE MENEZES MARSICANO'
'5316235','722','94','CENTRAL DE REGULACAO DE SERVICOS DE SAUDE'
'5316359','723','94','CONSULTORIO ODONTOLOGICO FERNANDO CAMARA BARBOSA'
'5321131','724','94','CONSULTORIO MEDICO DR JOAO DEHON LEANDRO FRANCA'
'5325226','725','50','CLINICA DE DERMATOLOGIA'
'5328012','726','94','CLINICA FONO VIDA'
'5339545','727','171','UNIDADE DE PSF JOSE ALVES DE MELO'
'5346126','728','94','CONSULTORIO MEDICO DR ANA LUCIA RAMALHO MARINHO'
'5353270','729','94','ODONTOCLINICA ARANTES LTDA'
'5361508','730','94','DENTAL CENTER'
'5364388','731','94','DERMACAP'
'5380618','732','94','MICROLAB LABORATORIO DE ANALISES CLINICAS'
'5386012','733','210','DR ORLANDO XAVIER DE FIGUEIREDO'
'5394287','734','94','GERONTOCLIN'
'5394910','735','135','FISIOSER'
'5399726','736','94','CONSULTORIO MEDICO DR MARIA MADALENA COSTA VILAR'
'5401321','737','94','MEDCLINICA CLINICA MEDICA S S LTDA'
'5407524','738','94','CENTRO DE DIAGNOSTICO MEMORIAL MARIE CURIE LTDA'
'5408342','739','94','CENTRO MEDICO SUL'
'5409519','740','94','RESTAURAR CLINICA ODONTOLOGICA S S LTDA'
'5412420','741','94','CONSULTORIO MEDICO CARLOS FERNANDES MARTINS'
'3619346','742','94','SERVICO DE MASTOLOGIA E TRATAMENTO DA DOR LTDA'
'3365743','743','94','CONSULTORIO MEDICO DR ALBERTO IVO FERREIRA SOARES'
'3365751','744','94','CONSULTORIO MEDICO DR ILCA MARIA ALVES'
'3365778','745','94','CONSULTORIO MEDICO DR MARIA HELENA HONORIO DE AZEVEDO'
'3365794','746','94','CONSULTORIO MEDICO DR MARIA DAS GRACAS GOLCALVES DO CARMO'
'3365808','747','94','CONSULTORIO MEDICO DR GERUZA SIMOES LINS'
'3365824','748','94','CONSULTORIO MEDICO DR MARIA HELOISA AMORIM HENRIQUES DE ARAU'
'3365832','749','94','CONSULTORIO MEDICO DR UYTAMIRA VELOSO CASTELO BRANCO'
'3365840','750','94','CONSULTORIO ODONTOLOGICO VILMA ROCHA DE AMORIM'
'3365859','751','94','CONSULTORIO MEDICO DR ANGELA DE SIQUEIRA FIGUEIREDO'
'3365867','752','94','CONSULTORIO MEDICO DR SANDRA HELENA MELO DELGADO'
'3365883','753','94','CONSULTORIO MEDICO DR EVERTON NUNES RAMALHO'
'3365891','754','94','CONSULTORIO ODONTOLOGICO IRACEMA CAVALCANTE FILHA'
'3366901','755','50','MARIA JOSE DE CARVALHO ANDRADE'
'3367347','756','94','CONSULTORIO MEDICO DR MARIA CLEONICE DE C MEDEIROS'
'3368092','757','94','CONSULTORIO MEDICO DR FATIMA ELIZABETH F DE O NEGRI'
'3368106','758','94','CONSULTORIO MEDICO DR FRANCISCO CHAVIER VIEIRA BANDEIRA'
'3368130','759','94','CONSULTORIO MEDICO DR MANOEL JEOVAH COLACO FERNANDES'
'3368645','760','94','CONSULTORIO DE PSICOLOGIA RUTE SOARES DE SOUSA LYRA'
'3368653','761','94','CONSULTORIO MEDICO DR WASHINGTON CIRO FONSECA DA SILVA'
'3368661','762','94','CONSULTORIO MEDICO DR MAGDA TRIGUEIRO DE ALBUQUERQUE'
'3368750','763','94','CONSULTORIO MEDICO DR MARIA CRISTINA RIQUE MORAIS'
'3368769','764','94','CONSULTORIO ODONTOLOGICO LIEGI MARIA LIRA DE SOUZA CAVALCANT'
'3368785','765','94','CONSULTORIO MEDICO DR CRISTIANE FECHINE DA CRUZ'
'3368807','766','94','CONSULTORIO MEDICO DR MABEL MUNIZ BENEVIDES MUNIZ'
'3370011','767','94','CONSULTORIO MEDICO DR ANTONIA LUCIA FERNANDES PIMENTA'
'3370100','768','94','CONSULTORIO MEDICO DR REJANE SIMOES DE ANDRADE'
'3370151','769','94','CONSULTORIO MEDICO DR ROSIANE FURTADO MONTENEGRO'
'3370208','770','94','CONSULTORIO MEDICO DR ANA MARIA FERREIRA'
'3370224','771','94','CONSULTORIO MEDICO DR ROBERTO SERGIO DA CUNHA'
'3370232','772','94','CLINICA DE OTORRINOLARINGOLOGIA MARCIO GUERRA'
'3371166','773','94','CONSULTORIO ODONTOLOGICO JULIA LEAL DE ALMEIDA RAMALHO'
'3371174','774','94','CONSULTORIO MEDICO DR JOSE IBIAPINA ALVES DE MACEDO'
'3371182','775','94','CONSULTORIO MEDICO DR JACINTO LONDRES GONCALVES DE MEDEIROS'
'3372006','776','94','CONSULTORIO MEDICO SOLIDONIO DIOGENES PALITOT'
'3372103','777','94','CONSULTORIO ODONTOLOGICO ANGELA MARIA KLUPPEL DA SILVA'
'3372138','778','94','CONSULTORIO MEDICO DR FRANCISCO ASSIS DOS ANJOS'
